perplexity,perplexity_std,char_std,word_std,intrinsic_dimensions,temporal_burstiness,syntactic_burstiness,wd_burstiness,semantic_burstiness,sentence_burstiness,word_burstiness,syntax_burstiness,unique_words,syntactic_depth,syntactic_repetitiveness,ai,title,topic,section,words,chars
17.80025291,6.596510727,51.29649903,8.196545909,8.967573538,3.125220459,17.23854447,0.00445271,0.143276426,4.44734931,0.050058896,0.138432913,0.460916442,5.764705882,0.390270768,0,World War II casualties,History,World War II,324,2069
20.73443413,3.809805126,65.51862331,9.836666102,9.730791123,1.526794872,11.71402715,0.004806226,1.32e-07,4.651923077,0.049161586,0.183946604,0.536121673,6.090909091,0.342576591,0,Sardinian language,Society and social sciences,Romance languages,208,1438
14.92815018,10.67143247,63.00107779,10.68863479,10.82275189,1.748706038,14.17861635,0.004935204,0.15729311,4.673737374,0.030210827,0.071668366,0.501886792,6.125,0.393918963,0,Thomas Fairfax,People,Britain,220,1322
13.08290577,3.759963312,65.63271206,9.315409787,9.279130685,4.730143923,13.3476446,0.003959976,0.209163144,4.261363636,0.047609952,0.143575854,0.507751938,5.727272727,0.444500475,0,Russian Orthodox Church,Philosophy and religion,Branches,226,1482
15.91235733,11.318328,80.50093167,13.02544518,10.29542018,1.464866221,12.94805195,0.004153638,0.142587756,6.0,0.039005276,0.133999067,0.505681818,6.615384615,0.326698264,0,Ultimate Fighting Championship,Everyday life,Sports leagues,299,1862
12.85883522,7.473855905,64.97114744,9.563949801,8.686489777,3.713416056,16.95845649,0.003532968,0.193077455,4.243413517,0.045503985,0.106402404,0.468965517,6.0,0.433928233,0,Thylacine,Biology and health sciences,Marsupials,388,2420
15.74889374,7.474333278,104.2221186,17.74823935,10.30919251,4.292205249,10.38571429,0.004042643,0.122443431,8.513513514,0.029284467,0.114566362,0.533333333,7.166666667,0.064555535,0,Third Intermediate Period of Egypt,History,Africa_4,222,1317
13.66925907,5.143445806,61.46249986,10.79448161,9.202486251,3.4746737,10.16621743,0.004182945,0.190424497,5.011648746,0.039899578,0.124543407,0.462264151,5.166666667,0.429084252,0,Saint Peter,People,New Testament figures,281,1664
14.47839832,6.372854091,72.95047379,10.17426022,10.57554074,1.798072052,21.35264247,0.003759957,0.1644092,3.280908153,0.040339085,0.114482382,0.484107579,5.733333333,0.412734962,0,Reptile,Biology and health sciences,Biology,323,2341
8.670907021,3.82976118,36.90913198,6.504436356,7.797651437,3.96230622,9.366597367,0.004379567,0.14256017,1.839464883,0.04013864,0.092208724,0.447447447,5.769230769,0.490845631,0,Valentina Tereshkova,People,Modern_2,299,1771
8.450511932,5.82981932,44.27594578,8.627716963,8.139981153,2.938321701,10.76231884,0.00450033,0.123611963,2.948019802,0.039413024,0.116317108,0.491304348,6.375,0.424432491,0,Vancouver Island,Geography,Canada_2,202,1148
10.00354862,7.629351213,68.6207839,11.08019229,9.086201074,6.152059925,22.00547345,0.003132551,7.18e-08,5.347619048,0.045882911,0.137785883,0.48467433,6.095238095,0.432211744,0,Yemen,Geography,West Asia,440,2811
14.75924206,10.98720676,50.91080163,9.145429946,8.513405306,1.271629683,11.29425287,0.004430217,0.114473338,3.95144357,0.047668135,0.118915126,0.534482759,5.416666667,0.397022645,0,Roberto Durán,People,Boxing,254,1533
8.07047081,6.515284785,76.29230338,12.87478155,9.707904144,3.077023618,16.78098873,0.003893001,0.182274188,6.142857143,0.037164696,0.092287898,0.463104326,5.857142857,0.402624729,0,Ray Allen,People,Guards_2,334,1992
14.29253769,13.67404076,44.17748295,6.666333325,9.332224665,2.717583808,11.64864083,0.004102295,0.157371041,2.178431373,0.043676264,0.115089908,0.473684211,6.0,0.454003806,0,The Tell-Tale Heart,Arts,19th century fiction,204,1256
12.87689018,11.93867417,75.16305193,13.7113092,10.60695872,2.254848485,7.938267615,0.004448845,0.209022964,7.52,0.039533267,0.183888518,0.556561086,6.0,0.254568087,0,The Mamas & the Papas,People,Folk,204,1141
15.86754036,12.10622741,51.11209525,7.793831,8.35682372,2.666866076,13.42285714,0.004705356,7.64e-08,2.218905473,0.041411816,0.138666194,0.472222222,5.333333333,0.433299429,0,Veryovkina Cave,Geography,Caves,203,1163
20.0766468,8.90773691,52.65204321,7.818346578,11.03743872,1.484422604,14.67601626,0.004114572,0.181292561,2.307045455,0.047449335,0.154589865,0.545731707,5.785714286,0.428873503,0,Voynich manuscript,Arts,Non-fiction of early printed book era,275,1843
12.07370949,11.97988485,44.51965858,6.437390776,12.35522476,2.700993677,13.23412698,0.00441548,0.187750707,1.684552846,0.037564278,0.113924334,0.534722222,7.1,0.401142351,0,Singapore in Malaysia,History,Southeast Asia,246,1573
13.58964729,12.10676338,68.55462803,11.63695343,8.881345232,5.244854742,15.73840246,0.00373489,0.144624037,5.622904234,0.041969999,0.123839217,0.430107527,6.588235294,0.381675342,0,"Tom Denning, Baron Denning",People,Modern Europe,415,2395
14.53693962,2.095962551,51.06263661,6.80186049,8.839170783,1.333225108,19.89580133,0.004704789,0.193098148,2.698809524,0.047668995,0.090900422,0.508960573,5.571428571,0.464159048,0,Waterborne disease,Biology and health sciences,Concepts,240,1648
27.98325157,10.63712309,87.82741213,14.44871732,10.66394223,1.596569172,11.38175495,0.004984581,0.209726756,4.736164736,0.028395069,0.104550055,0.526315789,8.285714286,0.342857516,0,T. E. Hulme,People,"Art historians, theorists and critics",225,1341
21.24213791,18.78389695,80.08470516,11.76477794,10.87579032,1.325743392,18.32578397,0.00437463,0.150387916,6.097356828,0.041419163,0.177111596,0.540069686,5.8,0.31819129,0,Space opera,Arts,Speculative fiction,227,1468
14.99460506,6.340624173,68.74255204,10.36151276,8.619117912,1.730897785,15.2682752,0.00505736,0.189731831,5.605189991,0.048013646,0.146225051,0.474916388,5.692307692,0.403117728,0,Tinnitus,Biology and health sciences,Symptoms and signs,249,1568
25.11678886,21.61907401,68.91743022,10.42052099,10.6596769,1.260180465,15.08375171,0.004010615,0.195421616,6.040299228,0.05258643,0.143997608,0.575079872,4.6875,0.441045263,0,Scheelite,Physical sciences,Minerals,259,1760
21.94073105,24.05849256,68.00583349,11.71493361,11.56804859,2.361230159,12.71045516,0.00430432,0.211284394,3.630555556,0.032632446,0.126707249,0.514195584,6.4,0.354112318,0,Tiberius Gracchus,People,Roman Republic,289,1738
12.35854626,7.507602311,52.59867958,7.785954903,10.18770937,2.620300414,20.17030171,0.003723368,0.179248127,2.966169725,0.041381441,0.092991676,0.478371501,5.375,0.449362069,0,Russian entry into World War I,History,World War I,327,2186
9.203122139,7.808156395,56.43337454,8.93528596,8.703052115,2.038971643,18.73320719,0.004412166,0.181718856,2.645573295,0.043504772,0.122275424,0.552980132,5.846153846,0.486461761,0,Thomas Sowell,People,"Political scientists, theorists, and writers",265,1672
15.89608288,3.575383829,41.93375728,5.831809325,9.699112884,2.039861751,11.80563469,0.004681418,0.100616302,1.567281106,0.04451304,0.131185429,0.50617284,6.6,0.43936184,0,Spaceflight,Technology,Space,217,1485
11.05608845,7.310117527,50.72828969,8.418497119,9.143265132,5.155119271,18.20317726,0.003831132,0.145531208,2.212601626,0.038257641,0.106045827,0.467741935,6.142857143,0.497320639,0,Vasily Chuikov,People,Soviet Union/Russia,332,2033
11.57178211,5.394048851,43.18292987,8.055363982,10.43306974,3.03092006,14.57179487,0.004783075,0.131030811,2.862745098,0.040708366,0.089281588,0.441666667,6.111111111,0.492189275,0,Thong,Everyday life,Underwear,204,1189
22.04070091,12.23705993,56.21486557,8.990564327,10.34365839,2.70926388,16.11694578,0.00451853,0.117332445,3.436317322,0.046954472,0.099488045,0.446494465,5.333333333,0.422825754,0,Workweek and weekend,Society and social sciences,Employment,229,1438
24.19223785,8.389040902,81.1633538,9.806120538,11.45451808,1.344373866,13.55102041,0.004579374,0.181644171,4.980842912,0.03723282,0.139268522,0.482993197,6.8,0.359803308,0,Scala (programming language),Technology,Programming languages,232,1540
10.73088551,3.104747422,125.0848601,16.81269362,8.027419043,1.367636868,19.481364,0.005269266,0.195096716,10.87179487,0.041985714,0.216005069,0.432989691,6.333333333,0.341846542,0,Toothache,Biology and health sciences,Dentistry,234,1598
18.48122406,15.34191757,96.392283,15.83486835,9.848152259,2.531801532,10.4994709,0.004436068,0.101660455,10.14700855,0.044509249,0.14838677,0.540740741,6.5,0.281417714,0,Ronald Coase,People,Economists and business theorists,235,1446
12.23253441,9.608785785,60.75108406,8.326002285,10.85677943,2.939654641,12.2808846,0.004465948,0.187972799,3.244874275,0.044512448,0.10129591,0.462633452,5.636363636,0.423907138,0,Sahrawi Arab Democratic Republic,Geography,"Unrecognized or largely unrecognized states, and disputed regions",235,1474
13.83280659,8.582519178,63.74211991,9.875254992,9.022949771,2.089718203,10.45378151,0.00462345,0.137912661,2.793179318,0.038884676,0.112908002,0.504201681,6.0,0.415743154,0,Taipei 101,Arts,Asia,202,1253
16.13453102,13.23216547,77.73190804,11.772256,10.77996611,3.007430195,17.92768043,0.003306294,0.097384877,4.617928862,0.040463788,0.133230877,0.459459459,6.411764706,0.39178638,0,W. S. Gilbert,People,Librettists,402,2542
14.1584444,6.870700706,54.74099368,10.37993524,10.66130934,2.119295716,10.89795918,0.004130876,0.15819716,4.991956242,0.045553499,0.138662098,0.537414966,6.083333333,0.370652925,0,Wild boar,Biology and health sciences,Artiodactyla,259,1531
15.55336761,9.620108483,52.55749233,9.6,9.745447076,2.674488356,19.39466248,0.005723134,0.182501465,4.227522936,0.04190926,0.085786247,0.375510204,6.9,0.40362122,0,Sales tax,Society and social sciences,Business and economics: General,218,1191
24.45460129,20.07362742,42.15788416,7.731211179,9.490005451,2.593568392,17.2145821,0.003682385,0.139390682,2.430903462,0.041251329,0.086423443,0.419087137,6.444444444,0.393193626,0,Ultraman (character),Arts,Heroes,418,2541
13.94058037,4.708801885,108.2891066,19.27036426,9.653924312,2.520374187,14.24692954,0.005691677,0.138749476,3.858490566,0.044875616,0.087174783,0.420168067,7.0,0.424022398,0,Value (economics),Society and social sciences,Economics_2,212,1217
14.5482254,5.579000646,41.4861494,7.108624647,8.674235841,1.92238395,10.8623308,0.00474488,0.122150128,2.648373984,0.051857913,0.121011067,0.527896996,5.583333333,0.428949556,0,Ruthenium,Physical sciences,Chemical elements_2,205,1290
20.88320351,12.0831847,121.4125443,19.44404808,11.04034706,3.910657803,13.88161838,0.003326313,0.157256268,10.77166225,0.029856423,0.156745524,0.526682135,8.727272727,0.268340539,0,William Lilly,People,Astrologers,378,2301
15.32042408,12.72004619,97.509293,15.52145469,8.903126964,4.555437414,16.87739872,0.003642353,0.200705806,6.94989756,0.033510708,0.133403933,0.420042644,7.307692308,0.272540918,0,"Robert E. Lee Monument (Charlottesville, Virginia)",Arts,Sculpture_2,413,2483
8.731476784,4.640885902,51.2577799,7.721884485,9.3032387,4.342536297,25.59393939,0.003374665,0.177382573,2.573490814,0.044473857,0.114823033,0.471861472,6.444444444,0.390512441,0,Xinjiang,Geography,China,381,2455
19.76808739,17.77970468,71.27029971,11.64514781,9.884969506,2.408506551,15.04920635,0.003673714,0.173774684,1.798337356,0.031959334,0.104464546,0.511111111,8.0,0.362477205,0,Xena: Warrior Princess,Arts,1980–1999,339,2092
17.97982216,29.02290347,61.31903186,10.54323306,9.447591557,2.692456391,17.01212938,0.003525434,0.180290249,4.707090955,0.042517537,0.243141511,0.549333333,6.714285714,0.439723704,0,Salvador Dalí,People,Modern (painters),308,2014
21.15731049,10.0363815,68.65388097,9.94779763,9.566651547,1.695752045,12.63476681,0.004824727,0.170176064,4.795354425,0.047817506,0.124035635,0.523622047,5.181818182,0.396093018,0,Total station,Technology,Surveying tools,227,1529
13.74302673,5.740593662,41.83413289,6.307692308,10.78189645,2.06610545,24.4204244,0.004265765,0.1566074,1.695838588,0.040236293,0.104561459,0.456896552,6.923076923,0.475312613,0,Signal transduction,Biology and health sciences,Cell processes,305,2074
12.88310242,8.116678473,62.89558547,9.929160855,9.691464873,2.624609403,16.43524069,0.003748382,0.184963137,4.614357585,0.045649326,0.153736413,0.564032698,6.375,0.448060475,0,Salman Rushdie,People,UK and Ireland,323,1950
10.45245457,7.49146937,44.49908277,7.835033829,9.322795925,3.041355807,11.14205457,0.004472146,0.133535507,2.59007659,0.051281233,0.131798939,0.531598513,5.538461538,0.44254311,0,Theodoros Kolokotronis,People,Europe_5,234,1460
22.34556007,10.70705672,99.0652759,14.87667824,10.38142795,2.92281055,18.78353088,0.00348321,0.178362521,8.667711053,0.04096558,0.16727511,0.467248908,6.875,0.261690626,0,Tao Yuanming,People,Asia_2,387,2371
20.17527771,23.5434411,72.75377043,11.46007563,8.538500269,1.469170579,15.19247312,0.005554457,0.146423818,3.717723005,0.037465096,0.14652345,0.475806452,8.375,0.356024862,0,Reed–Solomon error correction,Mathematics,Information theory,216,1287
11.06249332,9.157400647,34.24707611,6.024394852,8.974984455,3.714470284,16.02849003,0.003993473,0.154060789,1.890277778,0.048052631,0.152867546,0.495750708,6.6,0.438429653,0,Rosario,Geography,Argentina,288,1780
35.9149437,25.31953324,58.20347981,9.16515139,10.43702992,2.94020123,17.17802534,0.004337156,0.15621492,4.25085034,0.060974641,0.174854636,0.455657492,5.647058824,0.380165269,0,Rutherford model,Physical sciences,Atomic physics,294,1848
17.42963028,8.973565006,73.0289136,11.14550233,10.45027118,3.809464893,13.951417,0.004417631,4.78e-08,3.51572327,0.025503613,0.0797647,0.489878543,9.0,0.314369846,0,Strasserism,Society and social sciences,Ideology and political theory,212,1352
21.62990189,10.19447017,61.61079451,8.964373932,9.75133896,1.319561173,17.38538206,0.005139033,0.155122501,3.686238532,0.04745368,0.119893246,0.457364341,5.454545455,0.38121432,0,Referee,Everyday life,Basics,218,1383
14.00858879,9.363244749,39.97611744,7.261787935,9.252124074,2.198551409,19.57902098,0.004587498,0.187414681,2.619863014,0.050811979,0.14062534,0.501519757,4.6875,0.448404933,0,Richard Pryor,People,Comedians,294,1777
14.53135109,18.01656779,114.6784016,21.70509413,8.659881928,2.228549784,16.00560224,0.004556863,0.132347661,15.67353535,0.035353345,0.234735581,0.509803922,9.222222222,0.276266548,0,Smita Patil,People,Asia_2,279,1730
10.32669067,4.318466649,79.23675705,13.76596274,9.213249187,6.64365878,14.81400966,0.003672695,0.202715685,6.751316985,0.045107363,0.159894566,0.449760766,5.933333333,0.359135273,0,Sicily,Geography,Europe_3,368,2174
11.40384293,8.193163386,79.40436546,11.20333847,8.92297691,6.482952121,28.88285532,0.003303959,0.193682735,3.601969774,0.028641119,0.117610778,0.405714286,8.0,0.312732606,0,Sexual and reproductive health,Biology and health sciences,Fields of medicine,454,3049
16.17193413,10.35758093,104.8530107,15.04155978,10.1143933,3.428528089,33.47823421,0.003547017,0.128075201,7.415384615,0.032237816,0.117913477,0.4527897,7.153846154,0.354697946,0,Structural biology,Biology and health sciences,Biochemistry,395,2823
19.75739479,14.13235474,62.03919908,10.10522417,10.28399742,2.244594595,18.72081753,0.004316524,0.211663365,3.514553015,0.041517676,0.082114407,0.477876106,6.153846154,0.395773161,0,Solid solution,Physical sciences,Mixture,297,1893
13.5882225,13.18284916,57.6135015,9.555452196,10.98758524,2.787576039,21.04974359,0.004452789,0.123155446,4.815920398,0.04834686,0.129110028,0.556666667,6.846153846,0.414848943,0,Robin Williams,People,United States_3,271,1680
13.56517506,12.48658251,79.70243101,13.38568155,10.41163627,6.491269472,24.2985119,0.003449552,0.115427238,7.79028133,0.040329175,0.137916165,0.470982143,5.176470588,0.436316965,0,Yugoslavia,History,Eastern Europe,391,2428
15.6250906,6.721369371,50.08753583,7.944443772,11.19742077,2.806237817,14.95476956,0.00428502,0.184890941,3.09537037,0.050915323,0.144920855,0.530546624,5.2,0.397352116,0,Siege of Jerusalem (1187),History,Western Asia_2,270,1687
11.6921854,7.840174872,65.05541955,10.47653499,10.10368965,6.154947207,20.94500897,0.003339375,0.152902332,3.688397129,0.039229539,0.119398306,0.470711297,6.4375,0.322740578,0,South Korea,Geography,Countries,418,2601
15.97407055,8.215792215,77.48580515,12.46635472,10.54014777,1.059712946,11.71350649,0.004473635,0.133793773,6.846255507,0.031518189,0.104357414,0.541818182,7.125,0.356707417,0,The Honeymooners,Arts,Pre-1960,227,1396
25.53577232,21.55954084,63.25314221,11.71708155,10.90664261,1.969637467,8.739440204,0.004446072,0.193393608,5.995196507,0.041199965,0.152052822,0.556818182,6.6,0.337339969,0,Sándor Kőrösi Csoma,People,Linguists,230,1343
17.10594749,12.98741817,57.89630577,9.443633952,9.03906845,2.642065919,14.32242459,0.004680309,0.186605215,2.888073394,0.039178181,0.110265287,0.52173913,5.6,0.424384054,0,"St. Augustine, Florida",Geography,South,218,1351
22.00953865,12.73701151,56.94511008,9.426765369,11.79524209,1.41622496,15.35434174,0.003979233,0.15440337,3.956269758,0.040582295,0.132981798,0.521008403,5.846153846,0.337408819,0,The Lonely Island,People,United States_3,295,1825
22.32962036,15.98017838,76.74565585,11.71447929,10.25010512,1.976971762,17.74282629,0.003226524,0.174274705,4.575527426,0.035001985,0.160272765,0.52699784,7.0,0.384274628,0,Solo Man,Biology and health sciences,Homo,395,2452
21.50111961,24.74975801,36.93733699,5.729607523,10.05826012,1.993768531,18.88252357,0.003747486,0.121352391,2.700862895,0.044533797,0.133779602,0.487309645,5.4,0.375322668,0,Taylor Swift,People,Popular music,302,1961
14.05783939,12.43524733,33.58511575,5.084289528,10.13341263,1.507427104,10.23044738,0.004833644,0.156894355,1.26097561,0.041685415,0.108740081,0.556485356,7.2,0.477337202,0,Shane Warne,People,Cricket,206,1273
10.92204857,4.585176903,71.0703633,9.601038006,10.0459688,2.341731349,14.79354207,0.004675089,0.072443164,2.45638572,0.03967012,0.125939899,0.48630137,6.2,0.341683121,0,University of Pennsylvania,Society and social sciences,Ivy League,247,1698
18.11845207,17.33450579,103.7041138,16.81930108,9.990512538,3.217632356,17.77255639,0.004203079,0.205685367,9.42962963,0.032100995,0.142517686,0.519736842,6.777777778,0.294768033,0,War of the Third Coalition,History,Europe_7,270,1644
14.15253162,10.15363703,62.21480081,10.57331612,10.10503951,4.243891194,20.07700893,0.003412736,0.178590938,4.720233918,0.040237519,0.110200503,0.414396887,5.842105263,0.352774797,0,Valentino Rossi,People,Auto racing,450,2614
13.77538872,7.680115417,41.1530848,7.005454224,9.032563276,1.344268635,8.369606004,0.004895871,0.137142573,2.71390169,0.048609572,0.101715562,0.532520325,5.5,0.474177869,0,Thomas Holley Chivers,People,US and Canada_2,218,1316
12.4586916,17.74109685,48.52576635,8.349541529,9.198884609,2.547854526,14.95849421,0.004546358,0.147344548,3.027315542,0.049825471,0.13821826,0.5,5.5,0.492970087,0,Sam Giancana,People,Organized crime,246,1537
18.96790123,22.40016405,36.85359548,5.46897817,10.52249525,1.637223479,10.33039271,0.004960961,0.137647118,1.624057315,0.05031119,0.095701287,0.525896414,5.307692308,0.430846945,0,Zatoichi,Arts,Live-action films and television shows,221,1362
11.92091465,7.43275954,87.10969387,12.93060777,12.31210469,1.521438012,22.16531769,0.004012731,0.178921501,5.055247158,0.040204117,0.229728011,0.521126761,7.153846154,0.404831151,0,Toots Thielemans,People,Jazz and related genres,293,1865
16.36259079,13.67508904,69.27337151,10.84967997,9.280117158,5.105057482,15.7016585,0.004034212,0.167576388,5.239564787,0.04805154,0.129052509,0.435356201,6.466666667,0.385397347,0,Roman conquest of the Iberian Peninsula,History,Europe_4,337,2133
19.16501808,8.277008106,65.90686069,10.20804005,9.950288406,1.65109844,11.9783204,0.004295982,0.116491831,3.084577114,0.038770055,0.109985976,0.523961661,6.25,0.433738111,0,Star-nosed mole,Biology and health sciences,Eulipotyphla,268,1624
16.90584946,7.877847779,52.41981243,8.492493684,9.921639913,3.198906357,9.284543326,0.004120733,0.182715582,2.415584416,0.032179835,0.079355031,0.540983607,6.857142857,0.351537394,0,Rus' people,History,Europe_4,209,1278
27.17993546,11.68369265,53.25577447,8.730006744,10.21320152,2.514151366,18.76231884,0.005507312,0.183057154,2.565158979,0.051015684,0.124457198,0.42173913,5.545454545,0.428717606,0,Theta role,Society and social sciences,Grammar,204,1236
16.607687,14.38946913,58.706508,7.631834508,9.86477854,1.645979703,12.07142857,0.004442991,0.190248537,2.453551913,0.059596027,0.158102074,0.535836177,4.866666667,0.327219057,0,Robert H. Goddard,People,Inventors and engineers,245,1571
23.84107399,11.45518368,47.02791724,8.275528684,8.435571669,2.175091575,10.23911747,0.004920392,0.157101265,2.861904762,0.049741129,0.127743152,0.488461538,4.583333333,0.446634075,0,Rason,Geography,North Korea,210,1249
14.05938721,7.494454245,59.25494012,8.98321907,9.25548442,3.067060637,13.71016731,0.004541766,0.11515856,2.832792208,0.044195176,0.104873432,0.490421456,6.090909091,0.486809566,0,Weddell Sea,Geography,Oceans and seas,224,1354
11.62199783,5.179309411,42.22353214,7.118052168,8.563109597,3.375018762,11.78911565,0.004222443,0.107749522,3.514746123,0.051839981,0.152016272,0.486754967,5.571428571,0.433102652,0,Tahiti,Geography,Oceania_3,254,1608
16.63480568,9.65442833,102.3986293,16.44103684,8.950557087,1.881098069,10.66751978,0.004646516,0.172624176,5.142857143,0.029665913,0.120746758,0.537459283,6.333333333,0.342613778,0,Sirimavo Bandaranaike,People,Sri Lanka,282,1759
19.90668297,14.22235746,50.74968583,7.802733692,9.750352607,1.615384615,16.8793757,0.004436846,0.135553249,1.479020979,0.037566714,0.118611742,0.515050167,7.090909091,0.445941295,0,Weekly Shōnen Jump,Society and social sciences,Magazines,260,1645
15.84325981,13.76283093,58.71130855,8.444738567,9.272073269,3.790967283,32.34473742,0.003808409,0.15923317,3.049595142,0.038739816,0.08688469,0.47592068,7.692307692,0.478504277,0,X-ray crystallography,Physical sciences,Crystallography,304,2087
18.63653564,18.37523091,81.05308943,11.80768765,13.70066227,3.096712159,11.76276217,0.003731875,0.191047524,4.947214076,0.034170882,0.124561161,0.542936288,6.363636364,0.311942178,0,Weimar Republic,History,Europe_7,310,2087
18.29315567,13.2614139,39.68803971,6.282600925,9.506547121,1.814176245,8.818095238,0.004237539,0.205636635,1.66353187,0.03950651,0.12576637,0.533333333,6.0,0.437131312,0,Square Kilometre Array,Technology,Ground-based observatories,261,1657
11.7316246,15.86288378,62.77273824,9.809912079,11.25416992,3.039390561,23.38947368,0.003073355,0.158372284,5.073549258,0.038440241,0.107196112,0.436842105,6.722222222,0.363029542,0,The Marshall Mathers LP,Arts,Hip-hop and rap,468,2921
17.76175499,7.493285746,88.42758337,12.69596393,8.955149032,2.937594617,19.3961039,0.004502286,0.189358696,5.241869919,0.031209224,0.188559024,0.428571429,9.0,0.410640955,0,Trigger (firearms),Technology,Mechanisms_2,247,1566
20.43210983,11.32103369,77.63701548,10.90475035,9.483820735,3.136616302,14.67632368,0.004369806,0.074713989,4.164288802,0.033520166,0.084757468,0.479020979,9.0,0.452548652,0,Tests of general relativity,Physical sciences,Theory of relativity,257,1724
6.587478161,3.128369924,77.74445318,10.83743512,9.536407822,1.420669917,15.45069124,0.004344007,0.151851783,4.432075472,0.033537258,0.152974735,0.538709677,6.9,0.426578652,0,Sertraline,Biology and health sciences,Psychiatric drugs,265,1794
9.913142204,6.208054219,62.69569363,10.13020699,8.157196714,2.296309239,20.67996808,0.004042019,0.14571392,5.245806709,0.046159907,0.106578288,0.477653631,4.75,0.402841557,0,Shingles,Biology and health sciences,Viral diseases,313,1905
15.62042046,6.811039525,34.58381124,4.975942122,10.33372039,1.51509512,13.29327157,0.005035077,0.190579742,0.998387097,0.034629351,0.09039734,0.47440273,6.8,0.440680011,0,Socioeconomic status,Society and social sciences,Social status,248,1585
14.32858181,9.178479275,83.48350075,12.99705618,9.476881358,7.584081231,19.64646782,0.003145832,0.161835541,5.461728802,0.034538007,0.094912625,0.444897959,7.428571429,0.407243587,0,Soviet space program,Technology,Programs and launch sites,435,2733
12.77009201,4.484202454,56.70165821,8.280714905,7.897093154,2.700980392,23.09654018,0.003299996,0.116339538,4.586872587,0.044856497,0.13089865,0.46875,5.523809524,0.409921125,0,Tyrannosaurus,Biology and health sciences,Dinosaurs and prehistoric reptiles,444,2891
20.02742767,15.40107184,62.5051109,9.806775184,9.474686081,2.510840523,10.61729804,0.004137273,0.203878899,3.124749298,0.032507423,0.161102492,0.517350158,7.444444444,0.356166939,0,Second voyage of James Cook,History,Oceania_5,277,1709
11.41702747,10.13715594,47.78896446,8.099586766,8.273656951,1.775113516,17.0872549,0.004654938,0.131737309,3.097151775,0.045509458,0.112858722,0.481617647,6.181818182,0.412669059,0,Sequoia National Park,Geography,North America_4,233,1437
22.14759064,12.8503458,89.10196274,13.99704111,9.422743842,2.761826484,12.98357143,0.003451329,3.74e-08,7.276923077,0.034902817,0.157041115,0.4975,6.923076923,0.348015147,0,White Terror (Taiwan),History,East Asia_2,351,2295
15.24393654,4.454684729,70.05771078,12.68787801,9.40124476,4.108736168,12.03673293,0.004016953,0.145789251,6.906829144,0.04286424,0.132303298,0.469273743,5.923076923,0.365240747,0,Taif,Geography,Saudi Arabia,305,1791
8.646522522,4.24507246,49.97611618,8.810092425,8.510923752,3.237529138,18.26115061,0.003684531,0.199359129,3.781376518,0.045883565,0.115454326,0.459276018,5.526315789,0.453661414,0,Ryan Giggs,People,European_2,392,2302
20.16141891,11.53419214,71.92294295,11.69639071,11.01740721,2.130244755,14.41898955,0.004299984,0.198803981,4.202797203,0.034797255,0.149757526,0.509146341,8.272727273,0.343490102,0,Stanley Holloway,People,Europe_3,287,1702
11.96522903,11.9355371,71.90556114,11.6511802,10.16730323,1.663097534,9.472610723,0.0043303,0.165231176,4.442372881,0.038554523,0.111070765,0.598484848,6.6,0.372890001,0,Robert Pattinson,People,Europe,239,1539
11.37565327,10.9005003,53.00120282,8.298192574,10.93974665,4.980568293,24.03817235,0.003368923,0.139439943,3.248113208,0.046320298,0.1117384,0.465587045,5.25,0.450481897,0,Vietnam,Geography,Countries,424,2724
12.63862991,4.605396077,43.74380909,7.021791478,8.562690942,2.578151261,10.52131308,0.004314234,0.134289499,2.224310777,0.042180058,0.09304724,0.496815287,5.75,0.400747694,0,Saffarid dynasty,History,Central Asia and Iran,266,1614
16.73103333,9.303487433,47.82520256,8.025566785,9.50401883,2.638431218,17.2032967,0.005276068,0.183200486,3.59496124,0.057383379,0.147371214,0.433198381,5.166666667,0.431113888,0,Sea ice,Physical sciences,Glaciology,215,1270
18.44880295,10.56265223,44.95653456,7.761443165,8.944699332,2.525674022,13.33160173,0.004389961,0.142931993,2.198540146,0.036747195,0.186238238,0.490963855,6.727272727,0.40187904,0,Victor Horta,People,Architects,275,1712
8.696710587,9.826089532,49.71242746,7.022364948,7.807702522,1.664996905,17.31861958,0.004327209,0.174010421,2.281412538,0.043979248,0.130393823,0.474719101,5.153846154,0.388466815,0,Weezer,People,Alternative rock,283,1771
18.02759171,17.64696078,42.60850121,7.211102551,9.497471966,1.840277778,20.59274311,0.005498552,0.177852946,1.925925926,0.049972485,0.167662148,0.41509434,6.444444444,0.309341774,0,Real-time operating system,Technology,Operating systems,216,1350
17.70923233,10.4381678,82.19820834,12.52699564,12.82889014,1.916936995,14.4969697,0.004086678,0.104419573,5.972947468,0.036618522,0.126601885,0.551204819,7.416666667,0.393797494,0,The Sorrows of Young Werther,Arts,Fiction of early printed book era,289,1739
22.62672615,14.42494471,100.9331462,14.4692562,10.58016171,2.602953736,24.46812898,0.003890257,0.102283049,5.274276744,0.033113164,0.124500764,0.498687664,7.727272727,0.275312236,0,Secularization,Philosophy and religion,Basics_2,343,2344
9.774731636,4.402943882,68.61639746,12.16716894,6.851455898,7.132784152,15.9095411,0.003588151,0.076587009,7.186407767,0.057850372,0.129176122,0.35193133,5.1,0.415446785,0,Tibia,Biology and health sciences,Skeletal system,206,1089
